hour_sin,machine_id_MCH_3,material_efficiency_scaled,operation_id_OP_06,reactive_power_kVAR_scaled,machine_id_MCH_4,time_period_Matin,operation_id_OP_02,relative_workload_scaled,hour_cos,time_period_Nuit_Profonde,humidity_%_scaled,allocation_recommendation_encoded,operator_count_scaled,operation_id_OP_08,frequency_Hz_scaled,energy_rolling_mean_3_scaled,hourly_variation_scaled,machine_id_MCH_2,energy_deviation_scaled,energy_output_ratio_scaled,thermal_comfort_index_scaled,forecast_energy_kWh_scaled,productivity_per_operator_scaled,active_power_kW_scaled,operation_id_OP_09,production_mode_Production,production_mode_Setup,time_period_Soiree,reactive_active_ratio_scaled,apparent_power_kVA_scaled,operation_id_OP_03,material_usage_kg_scaled,ambient_temp_C_scaled,power_factor_scaled,shift_phase_Shift_Nuit,frequency_deviation_scaled,production_mode_Maintenance,energy_cost_per_unit_scaled,difficult_conditions_scaled,operation_id_OP_05,machine_utilization_%_scaled,shift_type_encoded,energy_efficiency_scaled,shift_phase_Shift_Soir,production_output_units_scaled,voltage_V_scaled,energy_trend_scaled,daily_pattern_scaled,operation_id_OP_10,machine_id_MCH_5,energy_state_encoded,power_quality_scaled,operation_id_OP_04,current_A_scaled,operation_id_OP_07,target,timestamp,machine_id
0.0,0.0,0.046928905534864264,0.0,0.06278644676190684,0.0,0.0,0.0,-0.6760335645080905,1.0,1.0,1.222027206966935,1.0,-1.2509148421226022,0.0,-0.20516505111789735,-0.30637305141974447,-0.7361769822776064,0.0,0.48995645311558506,-0.5540198308668157,1.843050591081962,-0.4854612690428116,0.9748247611398452,-0.23074412652994564,0.0,0.0,1.0,0.0,0.025848643920346723,-0.21173722420457008,0.0,-0.2829695319658794,1.4458585162265398,-0.13584823973577556,1.0,-0.8144493873570777,0.0,0.04764289077669605,2.056516358125453,0.0,1.5294738069776412,0.0,-0.2910425462047154,0.0,-0.7392885980574934,-0.5301561901121087,0.14248466447964048,-0.4055167009291033,1.0,0.0,0.0,-0.1582980623909591,0.0,-0.1858019274926621,0.0,11.25,2025-07-01 00:10:00,MCH_3
0.0,0.0,1.7341987462163164,0.0,0.5262975886523363,0.0,0.0,1.0,-1.1962271873383672,1.0,1.0,-0.10723063553731232,1.0,-1.2509148421226022,0.0,0.7749227726934618,-0.26886008304465514,-0.7361769822776064,0.0,0.3105673627300162,-0.064249477222206,0.3116939270927543,-0.4446087496018586,0.7443620803657274,-0.41908932624590006,0.0,0.0,1.0,0.0,0.4415719284726638,-0.32722088146955325,0.0,1.1248205403701685,0.6201429627319628,-0.6147648348545613,1.0,-0.1760827872078354,0.0,0.151997524247337,2.056516358125453,0.0,-1.4989796403437154,0.0,-0.38335067874401463,0.0,-1.2567561188630185,-0.9788074088247526,-0.3807585045650846,-0.4055167009291033,0.0,0.0,0.0,-0.7250714244166975,0.0,-0.2802908297350102,0.0,10.93,2025-07-01 00:10:00,MCH_4
0.25881904510252074,0.0,-0.5047865430242714,0.0,-1.5595025498545947,0.0,0.0,0.0,-0.363917390809925,0.9659258262890683,1.0,0.41066203037343313,1.0,1.2159673444790784,0.0,-1.3812704396914866,-0.3027427641576391,-0.7361769822776064,0.0,0.26572009013362397,0.12096406291913447,0.07639250769683778,-0.07353169801319949,-1.0993388127169217,-0.2176364690706315,0.0,0.0,1.0,0.0,-1.037154584717029,-0.35621159418814824,0.0,-0.7196669540701217,-0.3707157014615292,0.8485914280083923,1.0,1.1006504130906491,0.0,-0.20856566343334576,0.5581437838992578,0.0,-0.9568611224072457,1.0,-0.0419843913418971,0.0,-0.42880808557417827,-0.12862359254279399,-0.09535313963159762,-0.19454667766600914,0.0,0.0,0.0,1.371043711442188,1.0,-0.3504416813997841,0.0,10.85,2025-07-01 00:10:00,MCH_2
0.25881904510252074,0.0,0.3181288749515732,0.0,0.15548867513999273,0.0,0.0,0.0,-1.9244982593007538,0.9659258262890683,1.0,-0.7079861279937769,1.0,-0.0174737488217619,0.0,0.08886129602551736,-0.1974644335565824,-0.7361769822776064,0.0,0.9776705426013496,0.21582666909541068,-1.1439549763296306,-0.3118380614187602,-0.8227837340655884,0.058498133460809516,0.0,0.0,1.0,0.0,-0.12072092118872967,0.09876171063446898,0.0,-0.6808232480608497,-0.9578912061687834,-0.2156676722555732,1.0,-1.2932243374690378,0.0,0.9717029433969475,0.5581437838992578,0.0,-1.4326773755601185,1.0,-0.969540046931799,0.0,-1.9812106479907539,-0.7596033887231424,1.5100520381192646,-0.19454667766600914,0.0,0.0,0.0,-0.06069058166803363,0.0,0.13918263021965627,0.0,12.12,2025-07-01 00:10:00,MCH_1
0.25881904510252074,0.0,-1.1987507464666003,0.0,-1.2002814148895122,0.0,0.0,0.0,-0.46795611537598064,0.9659258262890683,1.0,-1.5515757371328354,1.0,-1.2509148421226022,0.0,1.5589930317425214,-0.1369596458548251,-0.7361769822776064,0.0,0.5908628164574673,0.692977442651306,-0.670126024370064,0.11711339271124943,1.0670098334494924,0.03569278720265825,1.0,0.0,1.0,0.0,-0.883385617840663,-0.15012365425100258,0.0,-1.5118431402592185,0.7990479993224547,1.1146562030743843,1.0,1.1006504130906491,0.0,0.02662392606552807,2.056516358125453,0.0,0.03767284934670934,1.0,-0.2718490322758048,0.0,-0.5323015897352833,-0.7186306746854486,-0.8207584421708757,-0.19454667766600914,0.0,0.0,0.0,1.3278311084978132,0.0,-0.11421942579391355,0.0,11.43,2025-07-01 00:10:00,MCH_5
0.25881904510252074,0.0,0.8490175873072889,0.0,-1.0264647366806015,0.0,0.0,0.0,0.3643536811524616,0.9659258262890683,1.0,0.568331575328482,1.0,-1.2509148421226022,0.0,0.3828876431689321,-0.18657357177026643,-0.7361769822776064,0.0,0.035877818077113995,-0.3092973648912548,-0.2037611695187094,-0.1960892563360592,1.4357501226880813,-0.26699527594503975,0.0,0.0,1.0,0.0,-0.566814545290422,-0.5034045296478556,0.0,1.188382968385341,-1.0014706381587752,1.5137533656733726,1.0,-0.8144493873570777,0.0,-0.5845362946096562,0.5581437838992578,1.0,-0.01790404907483591,1.0,0.39419723498929243,0.0,0.29564644355355696,-0.09789405701453532,-1.1775151483377349,-0.19454667766600914,0.0,0.0,0.0,1.1731219471416794,0.0,-0.49933328493318097,0.0,10.44,2025-07-01 00:15:00,MCH_5
0.25881904510252074,0.0,2.7055960052431365,0.0,-0.945350286849776,0.0,0.0,0.0,-1.716420810168644,0.9659258262890683,1.0,1.5488750227861596,1.0,-1.2509148421226022,0.0,-0.20516505111789735,-0.31484372169799046,-0.7361769822776064,0.0,0.3834441806991539,-0.39008251984653547,1.2360261456144424,-0.49227002228297095,0.513899399591609,-0.4439379808264681,0.0,0.0,0.0,0.0,-0.6374143434708268,-0.28219248842302014,0.0,1.6709865885005417,0.09718977885206402,-1.0404684749601487,1.0,-0.8144493873570777,0.0,0.4437203369949586,0.5581437838992578,0.0,-1.5721071382668004,0.0,-0.617606884223947,0.0,-1.7742236396685438,-0.45845394054615635,0.7370791747577399,-0.19454667766600914,0.0,0.0,0.0,0.048247381662369734,0.0,-0.2602477292593605,1.0,11.06,2025-07-01 00:15:00,MCH_3
0.25881904510252074,0.0,-0.9438726966027033,0.0,-0.8178847228299081,0.0,0.0,0.0,-0.15583994167781373,0.9659258262890683,1.0,-1.0866232104040774,1.0,-1.2509148421226022,0.0,0.08886129602551736,-0.3850292754320285,-0.7361769822776064,0.0,0.26572009013362397,0.3594393231052269,0.09971334771356155,-0.4003518535408256,1.2052874419139636,-0.46561610653011504,0.0,1.0,0.0,0.0,-0.5027583287223064,-0.3540479277595609,0.0,-1.110458178163406,1.4573267878028529,-0.7477972223875574,1.0,-1.2932243374690378,0.0,-0.2829288224012743,2.056516358125453,0.0,1.0010057553201475,1.0,0.0369981138812484,0.0,-0.2218210772519682,-0.8005761027608245,-0.24994771230390386,-0.19454667766600914,0.0,0.0,0.0,0.05500185903854944,0.0,-0.3160820805843845,1.0,10.85,2025-07-01 00:15:00,MCH_2
0.25881904510252074,0.0,1.409690959733669,0.0,-0.2384957954668718,0.0,0.0,0.0,-1.1962271873383672,0.9659258262890683,1.0,-1.4410919684052104,1.0,-0.0174737488217619,0.0,-0.6952089630235421,-0.34267592404079844,-0.7361769822776064,0.0,0.23208463568632956,-0.3026413840799319,-0.48166886133039205,-0.7373851389286904,-0.6076851961600066,-0.13505989822819947,0.0,0.0,0.0,0.0,-0.06989241009162683,-0.3769245591508315,0.0,0.8023000722931808,0.9641911100213698,1.5137533656733726,1.0,-0.016491137170553186,1.0,0.10070657072485613,2.056516358125453,0.0,0.6655942981795983,1.0,-0.33858968614881085,0.0,-1.2567561188630185,0.6826361454033533,-0.07156935922047424,-0.19454667766600914,0.0,0.0,0.0,0.6666451536518053,1.0,-0.4091393327927579,0.0,10.79,2025-07-01 00:15:00,MCH_1
0.25881904510252074,0.0,-1.4788053897921773,0.0,0.5262975886523363,0.0,0.0,0.0,-0.15583994167781373,0.9659258262890683,1.0,-0.3937979106745917,1.0,-0.0174737488217619,0.0,-1.969323133978316,-0.2519187424881631,-0.7361769822776064,0.0,0.8038873612903306,0.4712259792428971,-0.20508486776738985,0.008173340868707192,-0.30040157058060357,-0.00833202508476513,0.0,0.0,0.0,0.0,0.1963743065223195,-0.011856808348581598,0.0,-1.7025304243047372,0.14765017378784426,0.023790625303819694,1.0,2.058200313314569,0.0,0.03289185971268802,0.5581437838992578,0.0,0.3682091399590532,1.0,-0.27759432736382694,0.0,-0.2218210772519682,-0.6510256965232726,1.212754782980218,-0.19454667766600914,0.0,0.0,0.0,-0.23966319119812216,1.0,0.021787327433708592,0.0,11.81,2025-07-01 00:15:00,MCH_4
0.25881904510252074,0.0,0.04633561890485843,0.0,-0.4470758093175651,0.0,0.0,0.0,0.26031495658640735,0.9659258262890683,1.0,-0.4191171076746725,1.0,1.2159673444790784,0.0,-0.009147486355597662,-0.11638801803622777,-0.7361769822776064,0.0,0.893581906483115,0.08395722809304754,0.3834179355226499,-0.036083555192325215,-0.9610611696830573,0.32242615544415787,0.0,0.0,0.0,0.0,-0.4801011570883656,0.04401612944653681,1.0,0.20081117014960187,1.1063976775676574,1.6201792756997693,1.0,-1.1336326874317555,1.0,-0.06889838313113049,2.056516358125453,0.0,0.6431685321498518,1.0,-0.1819358164784044,0.0,0.19215293939245193,0.1213099630870749,0.19005222530188934,-0.19454667766600914,0.0,0.0,0.0,1.1308994761980287,0.0,0.037535477807433194,0.0,11.97,2025-07-01 00:20:00,MCH_1
0.25881904510252074,0.0,-0.5469849154747126,0.0,1.1172742945626337,0.0,0.0,0.0,-0.780072289074146,0.9659258262890683,1.0,-0.21080916871946123,1.0,-1.2509148421226022,0.0,-1.0872440925480717,-0.16842213545973844,-0.7361769822776064,0.0,-0.008969454519278218,-0.5766266072544912,-0.4239295346961063,-0.6454669701865456,0.9287322249850218,-0.6299014149967345,0.0,0.0,0.0,0.0,1.0686103748462998,-0.5308306752317634,1.0,-0.9539062721260363,-0.4165887877667833,-0.7211907448809582,1.0,0.6218754629786891,1.0,-0.22185299544111264,0.5581437838992578,0.0,-0.4927452689220677,1.0,-0.02810910295716484,0.0,-0.8427821022185984,1.049341936040633,-1.9148123410825768,-0.19454667766600914,0.0,0.0,0.0,-1.2598256811936903,0.0,-0.5780740368018045,0.0,10.36,2025-07-01 00:20:00,MCH_4
0.25881904510252074,0.0,0.2720375401077907,0.0,-0.1457935670887859,0.0,0.0,0.0,0.15627623202035174,0.9659258262890683,1.0,1.0528489361027582,1.0,-1.2509148421226022,0.0,-1.871314351597201,-0.18536347601623043,-0.7361769822776064,0.0,0.7254046342466439,0.23502127409657184,0.7261584026562187,-0.2539636588774097,1.3435650503784342,0.23319916794049808,0.0,0.0,1.0,0.0,-0.21735774051466958,-0.06256940314194757,1.0,0.40444635619821045,-0.11382641815210515,1.7532116632327654,1.0,1.8986086632772872,0.0,-0.1272008219748864,0.5581437838992578,0.0,1.4982727411971244,1.0,-0.12479078989738375,0.0,0.08865943523134691,0.6785388739995886,1.5576195989415136,-0.19454667766600914,0.0,0.0,0.0,0.9209525564001545,0.0,-0.09703962538621376,0.0,11.67,2025-07-01 00:20:00,MCH_2
0.25881904510252074,0.0,0.1065631818340382,0.0,0.839167609428376,0.0,0.0,0.0,-1.0921884627723115,0.9659258262890683,1.0,-0.7574736494030259,1.0,-1.2509148421226022,1.0,-0.009147486355597662,-0.13332935859271977,-0.7361769822776064,0.0,1.1346359966887227,0.10416623544519085,0.34639346398503107,0.48819044429990854,0.7904546165205507,0.08456092044652566,0.0,0.0,1.0,0.0,0.2487364419595349,0.19895515808074385,0.0,-0.4383443560029683,1.4527394791723283,-0.6147648348545613,1.0,-1.1336326874317555,0.0,0.6395085702195281,2.056516358125453,0.0,-0.49079520231078444,1.0,-0.7577633094960003,0.0,-1.1532626147019136,-0.6121016181874729,0.8678899670189206,-0.19454667766600914,0.0,0.0,0.0,-0.5637872870634644,0.0,0.23223988242802918,0.0,12.4,2025-07-01 00:20:00,MCH_5
0.49999999999999994,0.0,-0.47402314636219733,1.0,-1.7101436709689841,0.0,0.0,0.0,0.15627623202035174,0.8660254037844387,1.0,-1.026777835676614,1.0,-1.2509148421226022,0.0,-1.0872440925480717,0.02519318518588357,-0.7361769822776064,0.0,0.7254046342466439,0.3723048650696196,-1.0019628223781931,0.4337204183786374,1.3435650503784342,0.09315818811731597,0.0,0.0,0.0,0.0,-1.2653934638403415,-0.06362384364692789,0.0,-0.4465839300049352,-0.3523664669394271,0.9284108605281899,1.0,0.6218754629786891,1.0,-0.1272008219748864,0.5581437838992578,0.0,0.6919201974319084,0.0,-0.12479078989738375,0.0,0.08865943523134691,-0.21876356342569922,-0.8683260029931246,-0.07015972753401242,0.0,0.0,0.0,1.6737724850783333,0.0,-0.05265847433298984,0.0,11.67,2025-07-01 00:20:00,MCH_3
0.49999999999999994,0.0,-1.212281248108533,1.0,0.7580531595975505,0.0,0.0,0.0,1.5087796513790708,0.8660254037844387,1.0,-0.1383041954919574,1.0,-1.2509148421226022,0.0,0.6769139903123468,-0.05346303882640043,-0.7361769822776064,0.0,0.3610205444009573,-0.3345281455425626,0.1965407364402072,-0.3560949574797932,1.9427680203911415,-0.30635762099193686,0.0,1.0,0.0,0.0,0.5791198042669099,-0.29350474759081047,0.0,-0.7738127260830467,0.47564274087041214,-0.10924176222917635,1.0,-0.33567443724511764,0.0,-0.7358244488860691,0.5581437838992578,0.0,-0.16123394500408222,0.0,0.5994080280654941,0.0,1.4340749893257123,0.7072197738259648,-0.7731908813486289,-0.07015972753401242,0.0,0.0,0.0,-0.6226256769640931,0.0,-0.3275352808561845,0.0,11.02,2025-07-01 00:25:00,MCH_3
0.49999999999999994,0.0,-0.8847606850988742,0.0,1.719838779020191,0.0,0.0,1.0,-0.363917390809925,0.8660254037844387,1.0,1.2600060024670559,1.0,-1.2509148421226022,0.0,0.7749227726934618,-0.11033753926605178,-0.7361769822776064,0.0,0.8711582701849184,-0.47772008469145866,1.4880142481207004,0.2669059639947447,1.1131023696043163,-0.08377475704878781,0.0,1.0,0.0,0.0,0.9479268034307645,0.032670970418997185,0.0,-1.1316456541684634,0.8403337769971835,-0.6679777898677598,1.0,-0.1760827872078354,0.0,0.15413465110480284,2.056516358125453,0.0,0.8859518252544932,0.0,-0.3851908228223206,0.0,-0.42880808557417827,-0.15115858526352322,1.0819439907190354,-0.07015972753401242,0.0,0.0,0.0,-1.1474714746669237,0.0,0.040398777875383075,0.0,11.93,2025-07-01 00:25:00,MCH_5
0.49999999999999994,0.0,0.5667405376261074,0.0,1.4533198724331937,0.0,0.0,0.0,-0.363917390809925,0.8660254037844387,1.0,0.9066881170568363,1.0,-0.0174737488217619,0.0,-1.3812704396914866,-0.1877836675243011,-0.7361769822776064,0.0,0.3666264534755062,-0.14872544728469703,1.0877990077599882,-0.17906737323566235,-0.36185829569648426,-0.5085435486738124,1.0,0.0,0.0,0.0,1.0688323891069427,-0.29233973494849647,0.0,0.4421129802072017,0.6316112343082766,-1.3863526825459385,1.0,1.1006504130906491,1.0,-0.148115611010321,2.056516358125453,0.0,1.2701149476771003,0.0,-0.10385282137449472,0.0,-0.42880808557417827,-1.3065891211262208,-1.0704881364876775,-0.07015972753401242,0.0,0.0,0.0,-1.531507079821901,0.0,-0.22875142851191133,0.0,11.03,2025-07-01 00:25:00,MCH_1
0.49999999999999994,0.0,-0.02572304470782143,0.0,-0.20373245982508986,0.0,0.0,0.0,-1.1962271873383672,0.8660254037844387,1.0,0.015912731690353853,1.0,1.2159673444790784,0.0,0.5789052079311622,-0.049832751564295744,-0.7361769822776064,0.0,1.000094178899546,0.2292047284121122,-0.6139299023494943,0.2907366003353009,-1.2837090034287408,-0.010498535632386669,0.0,0.0,1.0,0.0,-0.360658230495355,0.11428944313628485,0.0,-0.6243233120473624,-0.9877087122671985,-0.694584267374359,1.0,-0.49526608728251326,0.0,0.6026251873376999,0.5581437838992578,0.0,-0.9295601898492939,0.0,-0.7323018486386501,0.0,-1.2567561188630185,1.0247583076180213,1.3435655752413989,-0.07015972753401242,1.0,0.0,0.0,-0.055308546470533404,0.0,0.06044187835103275,0.0,12.16,2025-07-01 00:25:00,MCH_2
0.49999999999999994,0.0,0.0342990589236982,0.0,-0.875823615566212,0.0,0.0,0.0,0.0522375074542961,0.8660254037844387,1.0,0.7294537380562701,1.0,1.2159673444790784,0.0,-1.7733055692160162,-0.11638801803622777,-0.7361769822776064,0.0,0.5628332710847228,0.31433782922287873,1.4986205438326288,-0.20970676281637726,-1.0071537173610121,-0.20713723128897313,0.0,0.0,1.0,0.0,-0.6518392607629063,-0.16517462487218318,0.0,0.07957172412066117,1.491731602531793,-0.2688806272687716,1.0,1.7390170132398914,0.0,-0.18344530678661813,2.056516358125453,1.0,1.0536575538247692,1.0,-0.06794171872434314,0.0,-0.014834068929758134,1.2951782202667372,-0.927785454020933,-0.07015972753401242,0.0,0.0,0.0,0.4253703958564568,0.0,-0.22875142851191133,0.0,11.38,2025-07-01 00:25:00,MCH_4
